    0.10000E-03    0.13629E+02
    0.10202E-03    0.13893E+02
    0.10408E-03    0.14162E+02
    0.10618E-03    0.14437E+02
    0.10833E-03    0.14717E+02
    0.11052E-03    0.15002E+02
    0.11275E-03    0.15292E+02
    0.11503E-03    0.15589E+02
    0.11735E-03    0.15891E+02
    0.11972E-03    0.16199E+02
    0.12214E-03    0.16513E+02
    0.12461E-03    0.16833E+02
    0.12712E-03    0.17159E+02
    0.12969E-03    0.17491E+02
    0.13231E-03    0.17830E+02
    0.13499E-03    0.18175E+02
    0.13771E-03    0.18527E+02
    0.14049E-03    0.18886E+02
    0.14333E-03    0.19252E+02
    0.14623E-03    0.19625E+02
    0.14918E-03    0.20005E+02
    0.15220E-03    0.20393E+02
    0.15527E-03    0.20788E+02
    0.15841E-03    0.21191E+02
    0.16161E-03    0.21601E+02
    0.16487E-03    0.22019E+02
    0.16820E-03    0.22446E+02
    0.17160E-03    0.22880E+02
    0.17507E-03    0.23323E+02
    0.17860E-03    0.23775E+02
    0.18221E-03    0.24235E+02
    0.18589E-03    0.24705E+02
    0.18965E-03    0.25183E+02
    0.19348E-03    0.25671E+02
    0.19739E-03    0.26168E+02
    0.20138E-03    0.26674E+02
    0.20544E-03    0.27191E+02
    0.20959E-03    0.27717E+02
    0.21383E-03    0.28253E+02
    0.21815E-03    0.28800E+02
    0.22255E-03    0.29357E+02
    0.22705E-03    0.29926E+02
    0.23164E-03    0.30505E+02
    0.23632E-03    0.31095E+02
    0.24109E-03    0.31696E+02
    0.24596E-03    0.32310E+02
    0.25093E-03    0.32935E+02
    0.25600E-03    0.33572E+02
    0.26117E-03    0.34221E+02
    0.26645E-03    0.34883E+02
    0.27183E-03    0.35557E+02
    0.27732E-03    0.36245E+02
    0.28292E-03    0.36945E+02
    0.28864E-03    0.37660E+02
    0.29447E-03    0.38388E+02
    0.30042E-03    0.39129E+02
    0.30649E-03    0.39886E+02
    0.31268E-03    0.40656E+02
    0.31899E-03    0.41442E+02
