  0.101522E-04  0.380624E+06  0.380624E+06  0.507495E+06  0.507495E+06  0.000000E+00  0.380624E+06
  0.163964E-04  0.380624E+06  0.380624E+06  0.507489E+06  0.507488E+06  0.000000E+00  0.380624E+06
  0.264812E-04  0.380623E+06  0.380623E+06  0.507472E+06  0.507470E+06  0.000000E+00  0.380623E+06
  0.427687E-04  0.380622E+06  0.380622E+06  0.507429E+06  0.507424E+06  0.000000E+00  0.380622E+06
  0.690739E-04  0.380618E+06  0.380618E+06  0.507315E+06  0.507302E+06  0.000000E+00  0.380618E+06
  0.111558E-03  0.380608E+06  0.380607E+06  0.507020E+06  0.506986E+06  0.000000E+00  0.380608E+06
  0.180173E-03  0.380583E+06  0.380580E+06  0.506250E+06  0.506162E+06  0.000000E+00  0.380582E+06
  0.290991E-03  0.380516E+06  0.380508E+06  0.504247E+06  0.504018E+06  0.000000E+00  0.380515E+06
  0.469967E-03  0.380342E+06  0.380321E+06  0.499056E+06  0.498466E+06  0.000000E+00  0.380339E+06
  0.759025E-03  0.379890E+06  0.379837E+06  0.485740E+06  0.484244E+06  0.000000E+00  0.379882E+06
  0.122587E-02  0.378724E+06  0.378586E+06  0.452490E+06  0.448871E+06  0.000000E+00  0.378703E+06
  0.197985E-02  0.375773E+06  0.375413E+06  0.375146E+06  0.367450E+06  0.000000E+00  0.375718E+06
  0.319758E-02  0.368628E+06  0.367698E+06  0.226287E+06  0.215122E+06  0.000000E+00  0.368486E+06
  0.516427E-02  0.353009E+06  0.350638E+06  0.569487E+05  0.553204E+05  0.000000E+00  0.352646E+06
  0.834061E-02  0.324439E+06  0.318573E+06  0.240672E+05  0.224707E+05  0.000000E+00  0.323541E+06
  0.125109E-01  0.288772E+06  0.276739E+06  0.142801E+04  0.000000E+00  0.000000E+00  0.286929E+06
  0.166812E-01  0.256465E+06  0.237422E+06  0.104815E+04  0.000000E+00  0.000000E+00  0.253548E+06
  0.208515E-01  0.227444E+06  0.201600E+06  0.406988E+04  0.000000E+00  0.000000E+00  0.223485E+06
  0.250218E-01  0.201600E+06  0.170100E+06  0.834755E+03  0.000000E+00  0.000000E+00  0.196774E+06
  0.291921E-01  0.178927E+06  0.143604E+06  0.903973E+03  0.000000E+00  0.000000E+00  0.173516E+06
  0.333624E-01  0.159415E+06  0.122462E+06  0.947098E+03  0.000000E+00  0.000000E+00  0.153754E+06
  0.375327E-01  0.142959E+06  0.106578E+06  0.472744E+03  0.000000E+00  0.000000E+00  0.137386E+06
  0.417030E-01  0.129330E+06  0.954168E+05  0.289929E+03  0.000000E+00  0.000000E+00  0.124135E+06
  0.458733E-01  0.118148E+06  0.880582E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.113539E+06
