  0.101522E-04  0.228053E+07  0.228053E+07  0.304055E+07  0.304055E+07  0.000000E+00  0.228053E+07
  0.163964E-04  0.228053E+07  0.228053E+07  0.304028E+07  0.304028E+07  0.000000E+00  0.228053E+07
  0.264812E-04  0.228052E+07  0.228052E+07  0.303959E+07  0.303957E+07  0.000000E+00  0.228052E+07
  0.427687E-04  0.228050E+07  0.228050E+07  0.303777E+07  0.303774E+07  0.000000E+00  0.228050E+07
  0.690739E-04  0.228045E+07  0.228045E+07  0.303305E+07  0.303295E+07  0.000000E+00  0.228045E+07
  0.111558E-03  0.228032E+07  0.228032E+07  0.302076E+07  0.302050E+07  0.000000E+00  0.228032E+07
  0.180173E-03  0.227998E+07  0.227998E+07  0.298891E+07  0.298826E+07  0.000000E+00  0.227998E+07
  0.290991E-03  0.227910E+07  0.227909E+07  0.290731E+07  0.290566E+07  0.000000E+00  0.227910E+07
  0.469967E-03  0.227681E+07  0.227678E+07  0.270410E+07  0.270017E+07  0.000000E+00  0.227680E+07
  0.759025E-03  0.227098E+07  0.227091E+07  0.223483E+07  0.222676E+07  0.000000E+00  0.227097E+07
  0.122587E-02  0.225665E+07  0.225648E+07  0.134864E+07  0.133853E+07  0.000000E+00  0.225662E+07
  0.197985E-02  0.222410E+07  0.222366E+07  0.388590E+06  0.393508E+06  0.000000E+00  0.222404E+07
  0.319758E-02  0.215954E+07  0.215840E+07  0.152561E+06  0.166699E+06  0.000000E+00  0.215936E+07
  0.516427E-02  0.204756E+07  0.204469E+07  0.644014E+05  0.000000E+00  0.000000E+00  0.204712E+07
  0.834061E-02  0.187047E+07  0.186345E+07  0.176820E+05  0.000000E+00  0.000000E+00  0.186939E+07
  0.125109E-01  0.165670E+07  0.164242E+07  0.534131E+04  0.000000E+00  0.000000E+00  0.165451E+07
  0.166812E-01  0.146447E+07  0.144201E+07  0.242534E+04  0.000000E+00  0.000000E+00  0.146103E+07
  0.208515E-01  0.129210E+07  0.126176E+07  0.164990E+04  0.000000E+00  0.000000E+00  0.128745E+07
  0.250218E-01  0.113896E+07  0.110213E+07  0.141423E+04  0.000000E+00  0.000000E+00  0.113332E+07
  0.291921E-01  0.100551E+07  0.964395E+06  0.925117E+03  0.000000E+00  0.000000E+00  0.999215E+06
  0.333624E-01  0.891876E+06  0.849060E+06  0.586442E+03  0.000000E+00  0.000000E+00  0.885317E+06
  0.375327E-01  0.797429E+06  0.755503E+06  0.422443E+03  0.000000E+00  0.000000E+00  0.791007E+06
  0.417030E-01  0.720625E+06  0.681792E+06  0.282040E+03  0.000000E+00  0.000000E+00  0.714677E+06
  0.458733E-01  0.658888E+06  0.624697E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.653650E+06
  0.500436E-01  0.609945E+06  0.581159E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.605535E+06
  0.542139E-01  0.569851E+06  0.546443E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.566265E+06
  0.583842E-01  0.535937E+06  0.517216E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.533069E+06
  0.625545E-01  0.505564E+06  0.490390E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.503239E+06
  0.667249E-01  0.476932E+06  0.463966E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.474945E+06
  0.708952E-01  0.448954E+06  0.436899E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.447107E+06
  0.750655E-01  0.421300E+06  0.409104E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.419432E+06
  0.792358E-01  0.394252E+06  0.381235E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.392258E+06
  0.834061E-01  0.368393E+06  0.354296E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.366233E+06
  0.875764E-01  0.344346E+06  0.329296E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.342040E+06
