  0.101522E-04  0.156371E+07  0.156371E+07  0.208487E+07  0.208487E+07  0.000000E+00  0.156371E+07
  0.163964E-04  0.156371E+07  0.156371E+07  0.208475E+07  0.208474E+07  0.000000E+00  0.156371E+07
  0.264812E-04  0.156370E+07  0.156370E+07  0.208442E+07  0.208442E+07  0.000000E+00  0.156370E+07
  0.427687E-04  0.156369E+07  0.156369E+07  0.208359E+07  0.208356E+07  0.000000E+00  0.156369E+07
  0.690739E-04  0.156366E+07  0.156366E+07  0.208141E+07  0.208134E+07  0.000000E+00  0.156366E+07
  0.111558E-03  0.156358E+07  0.156358E+07  0.207572E+07  0.207556E+07  0.000000E+00  0.156358E+07
  0.180173E-03  0.156338E+07  0.156337E+07  0.206097E+07  0.206054E+07  0.000000E+00  0.156338E+07
  0.290991E-03  0.156285E+07  0.156284E+07  0.202295E+07  0.202183E+07  0.000000E+00  0.156285E+07
  0.469967E-03  0.156147E+07  0.156145E+07  0.192678E+07  0.192404E+07  0.000000E+00  0.156147E+07
  0.759025E-03  0.155795E+07  0.155789E+07  0.169553E+07  0.168939E+07  0.000000E+00  0.155794E+07
  0.122587E-02  0.154915E+07  0.154899E+07  0.120869E+07  0.119826E+07  0.000000E+00  0.154913E+07
  0.197985E-02  0.152849E+07  0.152806E+07  0.494687E+06  0.489427E+06  0.000000E+00  0.152842E+07
  0.319758E-02  0.148552E+07  0.148441E+07  0.119882E+06  0.133541E+06  0.000000E+00  0.148535E+07
  0.516427E-02  0.140912E+07  0.140632E+07  0.455806E+05  0.489836E+05  0.000000E+00  0.140869E+07
  0.834061E-02  0.128764E+07  0.128079E+07  0.222081E+05  0.000000E+00  0.000000E+00  0.128659E+07
  0.125109E-01  0.114092E+07  0.112697E+07  0.604704E+04  0.000000E+00  0.000000E+00  0.113878E+07
  0.166812E-01  0.100900E+07  0.987040E+06  0.344936E+04  0.000000E+00  0.000000E+00  0.100563E+07
  0.208515E-01  0.890714E+06  0.861033E+06  0.246143E+04  0.000000E+00  0.000000E+00  0.886167E+06
  0.250218E-01  0.785602E+06  0.749557E+06  0.989190E+03  0.000000E+00  0.000000E+00  0.780081E+06
  0.291921E-01  0.693947E+06  0.653676E+06  0.112722E+04  0.000000E+00  0.000000E+00  0.687778E+06
  0.333624E-01  0.615809E+06  0.573852E+06  0.471029E+03  0.000000E+00  0.000000E+00  0.609382E+06
  0.375327E-01  0.550765E+06  0.509651E+06  0.484466E+03  0.000000E+00  0.000000E+00  0.544467E+06
  0.417030E-01  0.497767E+06  0.459654E+06  0.365677E+03  0.000000E+00  0.000000E+00  0.491928E+06
  0.458733E-01  0.455069E+06  0.421478E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.449923E+06
  0.500436E-01  0.421142E+06  0.392827E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.416804E+06
  0.542139E-01  0.393306E+06  0.370248E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.389774E+06
  0.583842E-01  0.369754E+06  0.351284E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.366925E+06
  0.625545E-01  0.348688E+06  0.333699E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.346392E+06
  0.667249E-01  0.328880E+06  0.316064E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.326917E+06
  0.708952E-01  0.309579E+06  0.297671E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.307755E+06
