    0.10000E-03    0.10326E-01
    0.10202E-03    0.10526E-01
    0.10408E-03    0.10730E-01
    0.10618E-03    0.10938E-01
    0.10833E-03    0.11150E-01
    0.11052E-03    0.11366E-01
    0.11275E-03    0.11586E-01
    0.11503E-03    0.11811E-01
    0.11735E-03    0.12040E-01
    0.11972E-03    0.12273E-01
    0.12214E-03    0.12511E-01
    0.12461E-03    0.12754E-01
    0.12712E-03    0.13001E-01
    0.12969E-03    0.13253E-01
    0.13231E-03    0.13510E-01
    0.13499E-03    0.13771E-01
    0.13771E-03    0.14038E-01
    0.14049E-03    0.14311E-01
    0.14333E-03    0.14588E-01
    0.14623E-03    0.14871E-01
    0.14918E-03    0.15159E-01
    0.15220E-03    0.15453E-01
    0.15527E-03    0.15752E-01
    0.15841E-03    0.16058E-01
    0.16161E-03    0.16369E-01
    0.16487E-03    0.16686E-01
    0.16820E-03    0.17010E-01
    0.17160E-03    0.17339E-01
    0.17507E-03    0.17675E-01
    0.17860E-03    0.18018E-01
    0.18221E-03    0.18367E-01
    0.18589E-03    0.18723E-01
    0.18965E-03    0.19086E-01
    0.19348E-03    0.19456E-01
    0.19739E-03    0.19833E-01
    0.20138E-03    0.20217E-01
    0.20544E-03    0.20609E-01
    0.20959E-03    0.21009E-01
    0.21383E-03    0.21416E-01
    0.21815E-03    0.21831E-01
    0.22255E-03    0.22254E-01
    0.22705E-03    0.22685E-01
    0.23164E-03    0.23125E-01
    0.23632E-03    0.23573E-01
    0.24109E-03    0.24030E-01
    0.24596E-03    0.24495E-01
    0.25093E-03    0.24970E-01
    0.25600E-03    0.25454E-01
    0.26117E-03    0.25947E-01
    0.26645E-03    0.26450E-01
    0.27183E-03    0.26963E-01
    0.27732E-03    0.27485E-01
    0.28292E-03    0.28018E-01
    0.28864E-03    0.28561E-01
    0.29447E-03    0.29114E-01
    0.30042E-03    0.29678E-01
    0.30649E-03    0.30253E-01
    0.31268E-03    0.30839E-01
    0.31899E-03    0.31437E-01
    0.32544E-03    0.32046E-01
    0.33201E-03    0.32667E-01
    0.33872E-03    0.33299E-01
    0.34556E-03    0.33945E-01
    0.35254E-03    0.34602E-01
    0.35966E-03    0.35272E-01
    0.36693E-03    0.35956E-01
    0.37434E-03    0.36652E-01
    0.38190E-03    0.37362E-01
    0.38962E-03    0.38086E-01
    0.39749E-03    0.38824E-01
    0.40552E-03    0.39575E-01
    0.41371E-03    0.40342E-01
    0.42207E-03    0.41123E-01
    0.43060E-03    0.41920E-01
    0.43929E-03    0.42731E-01
    0.44817E-03    0.43559E-01
    0.45722E-03    0.44402E-01
    0.46646E-03    0.45262E-01
    0.47588E-03    0.46138E-01
    0.48550E-03    0.47031E-01
    0.49530E-03    0.47942E-01
    0.50531E-03    0.48870E-01
    0.51552E-03    0.49816E-01
    0.52593E-03    0.50780E-01
    0.53656E-03    0.51763E-01
    0.54739E-03    0.52765E-01
    0.55845E-03    0.53786E-01
    0.56973E-03    0.54827E-01
    0.58124E-03    0.55888E-01
    0.59299E-03    0.56969E-01
    0.60496E-03    0.58071E-01
    0.61719E-03    0.59195E-01
    0.62965E-03    0.60340E-01
    0.64237E-03    0.61507E-01
    0.65535E-03    0.62696E-01
    0.66859E-03    0.63908E-01
    0.68210E-03    0.65144E-01
    0.69588E-03    0.66404E-01
    0.70993E-03    0.67687E-01
    0.72427E-03    0.68996E-01
    0.73891E-03    0.70329E-01
    0.75383E-03    0.71688E-01
    0.76906E-03    0.73073E-01
    0.78460E-03    0.74485E-01
    0.80045E-03    0.75924E-01
    0.81662E-03    0.77391E-01
    0.83311E-03    0.78885E-01
    0.84994E-03    0.80408E-01
    0.86711E-03    0.81961E-01
    0.88463E-03    0.83543E-01
    0.90250E-03    0.85155E-01
    0.92073E-03    0.86798E-01
    0.93933E-03    0.88472E-01
    0.95831E-03    0.90179E-01
    0.97767E-03    0.91918E-01
    0.99742E-03    0.93690E-01
    0.10176E-02    0.95496E-01
    0.10381E-02    0.97336E-01
    0.10591E-02    0.99211E-01
    0.10805E-02    0.10112E+00
    0.11023E-02    0.10307E+00
    0.11246E-02    0.10505E+00
    0.11473E-02    0.10707E+00
    0.11705E-02    0.10913E+00
    0.11941E-02    0.11123E+00
    0.12182E-02    0.11337E+00
    0.12429E-02    0.11555E+00
    0.12680E-02    0.11777E+00
    0.12936E-02    0.12003E+00
    0.13197E-02    0.12234E+00
    0.13464E-02    0.12469E+00
    0.13736E-02    0.12708E+00
    0.14013E-02    0.12952E+00
    0.14296E-02    0.13200E+00
    0.14585E-02    0.13453E+00
    0.14880E-02    0.13710E+00
    0.15180E-02    0.13973E+00
    0.15487E-02    0.14240E+00
    0.15800E-02    0.14512E+00
    0.16119E-02    0.14790E+00
    0.16445E-02    0.15072E+00
